Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202300028052;155630851;A01;1;99;0;1;4;4;1;
202300028053;155630852;A01;2;37;15;0;4;23;1;1.0
202300028053;155630855;B01;2;7;0;2;1;0;1;
202300028054;155630850;B01;1;7;0;2;1;1;0;
202300028054;155630854;A01;2;10;0;2;0;19;0;
202300028055;155630848;A01;0;7;0;0;1;1;1;
202300028055;155630849;B01;0;7;0;0;1;1;1;
202300028056;155630844;A01;1;7;4;0;3;1;1;
202300028057;155630843;A01;2;43;0;2;1;1;1;
202300028057;155630847;B01;2;7;0;2;8;1;1;
202300028058;155630841;B01;3;99;0;2;1;1;3;
202300028058;155630846;A01;3;7;0;2;2;15;2;
202300028059;155630839;C01;1;3;0;2;3;1;1;
202300028059;155630842;B01;2;7;0;2;3;1;1;
202300028059;155630845;A01;1;33;0;2;0;3;1;
202300028060;155630838;A01;1;7;0;1;3;15;1;
202300028061;155630837;B01;2;7;0;2;4;2;1;
202300028061;155630840;A01;2;7;0;2;1;2;1;
202300028062;155630832;B01;1;7;0;2;0;0;1;
202300028062;155630834;A01;1;7;0;2;1;2;2;
202300028063;155630833;A01;2;7;0;2;3;13;1;
202300028063;155630835;B01;1;15;0;2;3;0;1;
202300028064;155630831;A01;1;10;8;0;1;1;1;
202300028065;155630830;A01;2;7;0;2;5;23;1;
202300028065;155630836;B01;2;7;0;2;3;2;1;
202300028066;155630827;A01;1;7;0;1;4;4;1;
202300028067;155630825;A01;2;10;13;0;1;1;1;
202300028068;155630824;A01;0;1;0;1;1;1;5;
202300028069;155630823;D01;2;7;0;2;4;2;1;
202300028069;155630826;C01;2;7;0;2;4;2;1;
202300028069;155630828;A01;2;10;0;2;1;2;1;
202300028069;155630829;B01;2;7;0;2;4;2;1;
202300028070;155630821;A01;2;7;0;1;3;2;1;
202300028071;155630820;A01;2;7;3;0;7;12;1;
202300028072;155630819;A01;1;7;0;0;0;19;1;
202300028072;155630822;B01;1;7;3;0;1;21;1;
202300028073;155630817;A01;2;7;0;0;4;1;0;
202300028073;155630818;B01;2;7;0;2;1;1;0;
202300028074;155630814;A01;1;7;0;2;3;22;1;
202300028074;155630816;B01;1;1;1;0;2;1;5;
202300028075;155630812;A01;1;10;0;0;5;12;1;
202300028075;155630815;B01;1;31;0;2;1;1;1;
202300028076;155630809;A01;2;7;0;2;3;1;1;
202300028076;155630813;B01;1;33;0;2;8;1;1;
202300028077;155630810;A01;3;10;0;2;2;16;0;
202300028077;155630811;B01;3;10;0;2;5;15;0;
202300028078;155630805;A01;1;10;0;2;5;16;1;
202300028078;155630808;B01;1;32;0;2;8;1;1;
202300028079;155630803;A01;2;7;0;2;1;1;1;
202300028079;155630806;B01;2;7;0;2;1;1;1;
202300028079;155630807;C01;2;7;0;0;4;1;1;
202300028080;155630802;A01;2;7;0;2;3;2;1;
202300028080;155630804;B01;2;31;0;2;4;2;1;
202300028081;155630800;A01;2;7;0;0;7;1;1;
202300028082;155630799;Z01;1;14;1;0;0;20;0;
202300028082;155630801;B01;1;1;1;0;0;26;5;
202300028083;155630795;B01;2;7;0;2;4;1;1;
202300028083;155630797;A01;2;7;0;2;1;2;1;
202300028084;155630792;A01;1;30;0;2;8;1;1;
202300028084;155630796;B01;1;7;0;2;3;1;1;
202300028085;155630791;A01;1;31;0;2;1;18;1;
202300028085;155630794;B01;1;7;0;2;5;15;1;
202300028086;155630790;A01;0;7;1;0;2;17;0;
202300028086;155630793;B01;0;37;0;2;6;24;0;1.0
202300028087;155630787;A01;2;21;0;0;2;1;1;
202300028088;155630788;A01;3;7;0;1;3;2;1;
202300028089;155630785;B01;1;10;0;2;1;1;0;
202300028089;155630786;A01;1;10;0;2;4;1;0;
202300028090;155630783;A01;1;10;0;2;2;1;1;
202300028090;155630789;B01;1;41;0;2;8;15;1;
202300028091;155630782;B01;1;10;0;2;3;15;4;
202300028091;155630784;A01;1;33;15;2;1;17;1;
202300028092;155630779;A01;1;7;0;2;2;17;1;
202300028092;155630780;B01;1;7;0;2;3;15;1;
202300028093;155630777;A01;1;32;0;1;0;1;1;
202300028094;155630776;A01;2;10;16;0;0;13;1;
202300028095;155630775;C01;2;7;0;2;1;1;1;
202300028095;155630778;B01;2;7;0;2;4;1;1;
202300028095;155630781;A01;2;7;0;1;1;1;1;
202300028096;155630770;B01;1;7;0;2;4;1;0;
202300028096;155630773;A01;1;7;0;2;1;2;0;
202300028097;155630771;B01;1;30;0;2;2;23;1;
202300028097;155630774;A01;1;7;0;2;3;15;1;
202300028098;155630767;A01;0;99;0;1;3;19;6;
202300028099;155630766;A01;1;7;0;2;3;13;1;
202300028099;155630768;B01;2;14;2;2;1;26;1;
202300028100;155630764;A01;1;33;0;2;1;2;1;
202300028100;155630765;B01;1;10;0;0;4;2;1;
202300028101;155630761;A01;0;7;0;2;2;17;1;
202300028101;155630763;B01;0;10;0;0;3;15;3;
202300028102;155630759;A01;2;7;0;2;3;5;1;
202300028102;155630762;B01;1;10;0;2;3;1;1;
202300028103;155630758;A01;1;7;0;2;2;17;1;
202300028103;155630760;B01;1;21;0;2;6;15;1;
202300028104;155630755;B01;3;31;0;0;8;13;3;
202300028104;155630757;A01;3;7;0;0;0;15;1;
202300028105;155630750;A01;3;7;0;2;3;15;1;
202300028106;155630748;A01;3;1;0;6;1;1;5;
202300028107;155630747;A01;1;7;0;2;1;5;1;
202300028107;155630749;B01;2;10;0;2;1;23;1;
202300028108;155630746;A01;3;7;0;1;1;15;1;
202300028109;155630743;A01;2;7;0;2;2;15;2;
202300028109;155630745;B01;1;33;0;2;1;1;1;
202300028110;155630741;A01;3;1;0;0;7;1;5;
202300028111;155630739;A01;2;35;0;0;0;1;1;
202300028112;155630738;A01;1;7;0;9;3;1;1;
202300028112;155630740;B01;2;1;0;2;7;0;5;
202300028113;155630737;Z01;0;10;0;1;0;16;0;
202300028114;155630735;A01;1;7;16;0;0;13;1;
202300028115;155630734;B01;2;10;0;2;2;14;1;
202300028115;155630736;A01;2;14;0;0;6;23;1;
202300028116;155630731;B01;0;60;1;0;1;1;5;
202300028116;155630733;A01;0;10;0;2;8;22;1;
202300028117;155630730;A01;2;7;2;0;1;13;1;
202300028118;155630727;A01;1;7;16;0;9;1;1;
202300028119;155630726;B01;2;7;0;2;6;1;1;
202300028119;155630729;A01;2;31;0;2;1;21;1;
202300028120;155630725;B01;2;7;0;2;5;2;1;
202300028120;155630728;A01;2;32;0;2;1;2;1;
202300028121;155630722;A01;1;80;0;2;8;13;3;
202300028121;155630724;B01;1;33;0;2;2;17;1;
202300028122;155630720;A01;2;7;0;1;1;1;1;
202300028123;155630717;D01;2;7;0;2;1;1;1;
202300028123;155630719;B01;2;7;0;2;1;1;1;
202300028123;155630721;A01;1;7;0;2;1;26;0;
202300028123;155630723;C01;2;10;0;2;1;1;1;
202300028124;155630716;A01;3;7;0;2;1;17;0;
202300028124;155630718;B01;3;3;0;2;3;15;0;
202300028125;155630714;A01;2;7;0;2;1;15;0;
202300028125;155630715;B01;1;33;0;2;1;1;0;
202300028126;155630708;A01;1;7;0;2;1;1;1;
202300028126;155630711;B01;2;33;0;2;1;17;1;
202300028127;155630710;A01;2;7;3;2;0;1;1;
202300028127;155630712;B01;2;7;0;2;0;2;1;
202300028127;155630713;C01;2;7;0;2;1;2;1;
202300028128;155630707;A01;3;7;0;2;3;1;1;
202300028128;155630709;B01;3;33;0;2;1;26;1;
202300028129;155630703;A01;2;43;1;0;1;1;1;
202300028129;155630706;B01;2;10;0;2;4;23;1;
202300028130;155630704;A01;2;15;3;0;2;14;1;
202300028131;155630702;A01;2;33;0;2;2;1;1;
202300028131;155630705;B01;3;7;0;2;3;9;1;
202300028132;155630701;A01;1;7;2;0;2;1;1;
202300028133;155630698;A01;1;7;0;2;1;2;1;
202300028133;155630700;B01;1;14;0;2;4;1;1;
202300028134;155630697;A01;2;7;0;0;6;9;1;
202300028134;155630699;B01;1;33;0;2;3;1;1;
202300028135;155630694;A01;1;7;0;2;3;13;1;
202300028135;155630696;B01;2;7;0;2;3;1;1;
202300028136;155630691;A01;2;7;0;2;8;13;0;
202300028136;155630693;B01;1;7;0;0;3;1;1;
202300028137;155630690;A01;2;10;0;2;1;2;1;
202300028137;155630692;B01;2;7;0;2;4;2;1;
202300028137;155630695;C01;2;7;0;2;4;2;1;
202300028138;155630687;A01;1;31;0;0;7;0;3;
202300028139;155630685;B01;1;10;0;0;6;16;1;
202300028139;155630688;A01;1;33;0;0;1;1;1;
202300028140;155630684;A01;1;7;0;2;1;15;1;
202300028140;155630686;B01;1;7;0;2;1;1;1;
202300028140;155630689;C01;2;7;0;2;1;1;1;
202300028141;155630680;B01;1;33;0;2;1;2;1;
202300028141;155630683;A01;1;7;0;2;4;2;1;
202300028142;155630677;A01;1;10;0;1;1;15;1;
202300028143;155630676;B01;2;10;0;0;0;1;1;
202300028143;155630678;A01;1;80;12;0;9;21;3;
202300028144;155630675;C01;2;7;0;0;6;1;1;
202300028144;155630679;A01;2;7;0;2;1;1;1;
202300028144;155630681;B01;1;10;0;2;1;1;1;
202300028145;155630674;A01;2;1;0;0;0;21;5;
202300028146;155630673;A01;3;7;0;0;2;0;1;
202300028147;155630672;A01;1;15;2;0;3;1;1;
202300028148;155630671;A01;3;30;0;0;0;16;1;
202300028149;155630668;A01;1;7;0;2;2;19;1;
202300028149;155630669;B01;2;2;0;2;1;1;3;
202300028150;155630666;A01;2;7;17;0;1;1;1;
202300028151;155630665;A01;1;7;0;2;2;16;1;
202300028151;155630667;B01;1;1;0;2;1;1;5;
202300028152;155630663;A01;2;7;0;0;2;2;1;
202300028152;155630664;B01;2;7;0;0;6;24;1;
202300028153;155630660;B01;2;80;0;2;7;19;3;
202300028153;155630661;A01;1;7;0;2;1;17;1;
202300028154;155630654;A01;1;7;0;1;1;1;1;
202300028155;155630652;A01;1;7;17;0;1;17;0;
202300028156;155630653;A01;1;7;0;2;1;1;1;
202300028156;155630655;B01;1;31;0;2;4;23;1;
202300028157;155630650;B01;1;1;0;2;0;1;5;
202300028157;155630651;A01;1;7;13;9;7;1;1;
202300028158;155630649;A01;1;2;14;0;7;13;1;
202300028159;155630647;B01;2;7;0;2;6;1;2;
202300028159;155630648;A01;2;80;0;2;6;1;3;
202300028160;155630644;A01;2;7;0;2;3;13;1;
202300028160;155630646;B01;1;7;0;2;3;1;0;
202300028161;155630643;A01;1;7;0;2;3;19;1;
202300028161;155630645;B01;1;13;0;2;1;1;1;
202300028162;155630641;B01;2;1;0;2;2;1;5;
202300028162;155630642;A01;2;80;0;2;3;15;3;
202300028163;155630639;A01;2;2;0;2;1;1;1;
202300028163;155630640;B01;1;7;0;9;3;1;1;
202300028164;155630638;A01;1;7;0;1;2;0;1;
202300028165;155630635;B01;2;7;0;2;4;23;1;
202300028165;155630636;A01;2;1;0;2;1;1;5;
202300028166;155630634;B01;3;37;0;2;3;1;1;1.0
202300028166;155630637;A01;3;1;0;2;7;5;5;
202300028167;155630630;A01;1;7;0;2;3;15;1;
202300028167;155630632;B01;2;7;0;2;1;1;1;
202300028167;155630633;C01;1;7;0;2;1;23;1;
202300028168;155630628;A01;2;7;0;2;3;13;1;
202300028168;155630631;B01;1;7;0;2;3;1;1;
202300028169;155630627;A01;2;1;0;2;1;1;5;
202300028169;155630629;Z01;2;7;0;2;0;22;1;
202300028170;155630626;A01;2;2;0;0;0;1;1;
202300028171;155630623;A01;2;7;0;2;3;13;1;
202300028171;155630625;B01;2;7;0;2;3;1;0;
202300028172;155630621;A01;1;7;0;2;1;2;1;
202300028172;155630622;B01;1;7;0;0;4;1;1;
202300028173;155630618;B01;1;1;0;2;1;1;5;
202300028173;155630619;A01;2;7;0;2;2;16;1;
202300028174;155630617;A01;1;7;2;0;1;1;1;
202300028175;155630615;A01;1;7;6;0;1;13;1;
202300028176;155630613;A01;2;2;0;1;1;17;1;
202300028177;155630614;B01;2;7;0;2;3;1;1;
202300028177;155630616;A01;1;7;0;2;3;13;1;
202300028178;155630611;B01;1;15;0;0;4;23;1;
202300028178;155630612;A01;1;1;0;2;4;2;5;
202300028179;155630607;A01;2;33;0;2;8;1;1;
202300028179;155630609;B01;2;1;0;2;7;2;5;
202300028180;155630608;A01;2;7;3;0;1;2;1;
202300028180;155630610;B01;2;7;3;0;4;23;1;
202300028181;155630604;A01;1;7;0;1;1;1;1;
202300028182;155630605;B01;1;7;0;2;3;15;1;
202300028182;155630606;A01;1;33;0;2;1;17;1;
202300028183;155630602;A01;1;2;0;2;1;0;1;
202300028183;155630603;B01;1;7;0;2;3;16;1;
202300028184;155630599;B01;1;2;0;2;8;2;1;
202300028184;155630601;A01;2;7;0;2;2;17;1;
202300028185;155630597;A01;3;33;0;2;1;15;1;
202300028185;155630600;B01;3;10;0;2;8;1;1;
202300028186;155630596;A01;1;7;13;0;9;1;1;
202300028187;155630593;A01;2;2;0;2;3;13;1;
202300028187;155630595;B01;1;7;0;2;3;1;1;
202300028188;155630591;C01;3;7;0;0;4;2;0;
202300028188;155630592;B01;3;7;0;2;4;2;1;
202300028188;155630594;A01;3;7;0;2;1;2;1;
202300028189;155630589;A01;3;2;12;0;8;1;1;
202300028190;155630588;A01;2;7;0;2;2;1;0;
202300028190;155630590;B01;2;2;0;2;9;5;0;
202300028191;155630587;A01;2;7;1;0;2;1;1;
202300028192;155630582;B01;3;7;0;2;3;15;1;
202300028192;155630586;A01;3;2;0;2;7;1;1;
202300028193;155630581;A01;3;7;0;2;2;17;1;
202300028193;155630584;B01;3;7;0;2;6;1;1;
202300028194;155630580;A01;1;17;0;2;1;2;1;
202300028194;155630583;B01;1;10;0;2;9;2;1;
202300028194;155630585;C01;1;10;0;0;4;2;1;
202300028195;155630577;A01;2;33;0;2;7;17;1;
202300028195;155630579;B01;2;7;0;2;3;15;1;
202300028196;155630574;A01;1;33;0;2;1;17;1;
202300028196;155630576;B01;1;7;0;2;8;1;1;
202300028196;155630578;C01;1;7;0;2;4;1;1;
202300028197;155630572;A01;1;17;0;0;6;23;1;
202300028197;155630573;B01;1;10;0;2;9;23;1;
202300028197;155630575;C01;1;10;0;2;1;1;1;
202300028198;155630569;A01;1;7;0;2;1;2;0;
202300028198;155630571;B01;2;7;0;2;8;9;0;
202300028199;155630568;B01;2;15;0;2;1;2;1;
202300028199;155630570;A01;2;7;0;2;4;0;1;
202300028200;155630566;A01;1;7;4;0;1;2;1;
202300028201;155630564;A01;2;7;5;2;8;18;1;
202300028201;155630567;B01;2;15;0;2;7;1;1;
202300028202;155630563;B01;2;33;0;2;1;1;1;
202300028202;155630565;A01;2;7;0;2;8;11;1;
202300028203;155630560;A01;1;34;0;2;1;12;1;
202300028203;155630562;B01;1;14;0;0;4;1;1;
202300028204;155630561;A01;2;7;13;0;7;26;1;
202300028205;155630554;A01;1;7;3;0;2;17;1;
202300028205;155630557;B01;1;7;0;0;6;13;1;
202300028206;155630553;A01;1;7;0;2;3;10;1;
202300028206;155630556;B01;1;43;0;2;1;17;1;
202300028207;155630552;A01;2;13;0;2;1;2;1;
202300028207;155630555;C01;2;7;0;2;4;2;1;
202300028207;155630558;B01;2;7;0;2;4;2;1;
202300028207;155630559;D01;2;7;0;2;4;2;1;
202300028208;155630548;A01;1;7;3;0;3;21;1;
202300028209;155630547;A01;1;2;0;2;1;13;1;
202300028209;155630550;B01;2;15;0;2;1;13;1;
202300028210;155630546;C01;2;7;0;2;1;2;6;
202300028210;155630549;A01;2;7;3;0;6;1;6;
202300028210;155630551;B01;2;7;3;2;2;11;6;
202300028211;155630542;A01;1;7;6;0;1;0;0;
202300028212;155630541;A01;1;33;0;2;7;2;1;
202300028212;155630544;B01;1;7;0;2;8;2;1;
202300028213;155630543;B01;1;7;0;2;1;1;1;
202300028213;155630545;A01;2;7;0;2;1;15;1;
202300028214;155630538;A01;1;7;0;2;2;21;1;
202300028214;155630540;B01;1;7;0;2;6;2;1;
202300028215;155630534;B01;2;10;0;0;3;1;1;
202300028215;155630536;A01;1;7;14;0;1;13;0;
202300028216;155630535;A01;1;7;0;2;1;13;1;
202300028216;155630537;B01;2;7;0;2;1;1;1;
202300028216;155630539;C01;2;10;0;2;1;1;1;
202300028217;155630533;A01;2;7;4;0;1;1;1;
202300028218;155630530;A01;1;15;13;2;3;21;1;
202300028218;155630532;B01;2;7;13;2;3;13;1;
202300028219;155630528;A01;1;10;0;1;3;1;1;
202300028220;155630527;A01;1;33;0;0;6;1;1;
202300028221;155630524;A01;2;7;0;2;2;13;1;
202300028221;155630526;B01;1;7;0;2;1;1;1;
202300028222;155630523;B01;1;7;0;2;4;1;1;
202300028222;155630525;A01;1;7;0;2;1;26;1;
202300028223;155630521;B01;3;17;0;2;8;1;1;
202300028223;155630522;A01;3;7;0;2;3;1;1;
202300028224;155630516;C01;2;7;0;2;4;1;1;
202300028224;155630518;A01;2;7;0;2;8;13;1;
202300028224;155630519;B01;2;32;0;2;1;3;1;
202300028225;155630517;A01;1;10;0;2;6;1;1;
202300028225;155630520;B01;1;7;0;2;1;1;1;
202300028226;155630514;A01;1;10;0;2;1;13;1;
202300028226;155630515;B01;2;7;0;2;3;1;1;
202300028227;155630513;A01;2;7;13;0;2;1;1;
202300028228;155630511;A01;1;33;0;0;0;21;1;
202300028229;155630508;C01;2;7;0;2;5;1;1;
202300028229;155630510;B01;2;7;0;2;8;13;1;
202300028229;155630512;A01;2;33;0;2;8;3;1;
202300028230;155630506;A01;1;7;3;0;3;2;0;
202300028231;155630502;A01;2;33;0;2;2;3;1;
202300028231;155630505;B01;2;10;0;2;6;1;1;
202300028232;155630500;C01;1;7;0;0;5;19;1;
202300028232;155630503;B01;1;33;0;2;1;1;1;
202300028233;155630494;A01;2;7;3;2;1;13;1;
202300028233;155630497;C01;2;7;0;2;1;1;1;
202300028233;155630499;D01;2;17;0;0;8;1;1;
202300028233;155630501;E01;2;7;0;0;1;1;1;
202300028233;155630504;B01;2;10;0;2;1;1;1;
202300028234;155630492;D01;2;7;0;2;4;2;1;
202300028234;155630495;A01;2;10;0;2;1;2;1;
202300028234;155630496;B01;2;7;0;2;4;1;1;
202300028234;155630498;C01;2;7;0;2;4;2;1;
202300028235;155630491;B01;1;7;0;0;4;1;1;
202300028235;155630493;A01;1;7;0;2;1;2;1;
202300028236;155630490;A01;1;7;0;1;3;0;1;
202300028237;155630487;A01;3;30;0;2;0;13;0;
202300028237;155630489;B01;3;7;0;2;3;1;1;
202300028238;155630486;B01;3;7;0;2;1;1;1;
202300028238;155630488;A01;3;7;0;2;1;1;1;
202300028239;155630485;A01;1;7;6;0;1;1;1;
202300028240;155630482;A01;1;7;0;2;1;1;1;
202300028240;155630484;B01;1;7;0;2;3;1;1;
202300028241;155630479;A01;2;7;0;0;4;1;0;
202300028241;155630481;B01;2;31;0;2;1;1;0;
202300028241;155630483;C01;1;7;0;9;2;1;0;
202300028242;155630478;A01;1;32;0;1;8;5;1;
202300028243;155630477;B01;3;7;0;2;1;1;1;
202300028243;155630480;A01;3;2;0;2;5;1;1;
202300028244;155630474;B01;2;7;13;2;1;1;1;
202300028244;155630476;A01;2;7;13;2;3;19;1;
202300028245;155630473;A01;2;7;0;1;2;1;1;
202300028246;155630472;A01;1;7;0;2;3;1;1;
202300028246;155630475;B01;1;7;1;0;3;16;1;
202300028247;155630471;A01;1;10;13;0;1;0;1;
202300028248;155630468;A01;2;7;0;2;1;15;1;
202300028248;155630470;B01;1;7;0;2;1;1;1;
202300028249;155630466;A01;2;1;0;2;6;1;5;
202300028249;155630469;B01;2;7;0;2;1;2;0;
202300028250;155630465;A01;2;7;0;2;1;1;0;
202300028250;155630467;B01;0;2;0;2;0;0;0;
202300028251;155630464;A01;0;7;9;0;1;0;1;
202300028252;155630462;B01;1;1;0;2;7;19;5;
202300028252;155630463;A01;1;7;0;2;1;1;1;
202300028253;155630459;A01;3;7;6;0;7;1;0;
202300028254;155630456;B01;2;2;0;2;1;1;1;
202300028254;155630458;A01;1;10;0;2;2;19;1;
202300028255;155630454;A01;1;40;0;2;1;9;3;
202300028255;155630457;B01;2;1;0;4;6;19;5;
202300028256;155630453;B01;1;7;-1;-1;-1;19;1;
202300028256;155630455;A01;1;10;0;0;1;1;1;
202300028257;155630450;B01;1;7;0;2;1;2;1;
202300028257;155630452;A01;1;33;0;0;4;1;1;
202300028258;155630449;B01;3;7;0;2;3;1;1;
202300028258;155630451;A01;1;7;0;2;3;1;1;
202300028259;155630447;A01;1;33;0;2;1;17;1;
202300028259;155630448;B01;1;7;0;2;8;15;1;
202300028260;155630443;C01;1;10;0;2;1;21;1;
202300028260;155630445;A01;1;10;0;2;4;1;1;
202300028260;155630446;B01;1;7;0;2;1;2;1;
202300028261;155630441;A01;1;7;0;2;1;1;1;
202300028261;155630444;B01;2;50;0;2;7;19;3;
202300028262;155630440;A01;2;7;0;2;3;1;1;
202300028262;155630442;B01;1;7;0;2;3;1;1;
202300028263;155630434;A01;2;7;0;2;4;1;1;
202300028263;155630438;B01;2;7;0;2;1;2;1;
202300028263;155630439;C01;2;10;0;2;1;2;1;
202300028264;155630435;A01;3;2;0;2;3;1;1;
202300028264;155630437;B01;3;7;0;2;3;1;1;
202300028265;155630436;A01;1;7;0;1;1;13;1;
202300028266;155630432;A01;2;7;0;0;1;0;1;
202300028267;155630430;A01;1;7;0;2;3;1;1;
202300028267;155630433;B01;2;7;0;0;3;13;1;
202300028268;155630429;A01;0;10;0;2;2;26;1;
202300028268;155630431;B01;0;33;0;0;0;0;1;
202300028269;155630427;A01;1;7;4;0;1;1;1;
202300028270;155630426;A01;2;7;0;2;6;21;1;
202300028270;155630428;B01;2;7;0;2;2;0;1;
202300028271;155630424;A01;2;7;0;2;2;12;1;
202300028271;155630425;B01;2;33;0;2;3;1;1;
202300028272;155630421;A01;2;7;0;2;2;1;1;
202300028272;155630423;B01;2;7;0;2;6;1;1;
202300028273;155630420;A01;2;33;0;2;0;3;1;
202300028273;155630422;B01;2;7;0;2;6;12;1;
202300028274;155630419;A01;2;7;0;1;2;13;1;
202300028275;155630418;A01;1;7;4;0;1;1;1;
202300028276;155630415;A01;2;7;0;1;1;1;1;
202300028277;155630413;A01;1;7;0;2;1;2;1;
202300028277;155630416;B01;1;10;0;2;4;1;1;
202300028277;155630417;C01;1;10;0;2;4;1;1;
202300028278;155630412;B01;2;7;0;2;2;15;1;
202300028278;155630414;A01;1;32;0;2;1;8;1;
202300028279;155630410;B01;1;7;0;2;6;2;1;
202300028279;155630411;A01;1;7;3;2;1;2;1;
202300028280;155630407;A01;2;7;0;2;0;13;1;
202300028280;155630409;B01;1;7;0;2;1;1;1;
202300028281;155630406;A01;2;33;0;2;8;2;1;
202300028281;155630408;B01;2;7;0;2;7;2;1;
202300028282;155630405;A01;2;99;0;1;2;1;1;
202300028283;155630402;A01;2;7;0;2;1;2;1;
202300028283;155630404;B01;2;10;0;2;4;1;1;
202300028284;155630398;A01;3;7;0;2;1;17;1;
202300028284;155630401;B01;3;7;6;2;3;15;1;
202300028285;155630399;A01;1;7;0;1;2;1;1;
202300028286;155630396;B01;1;7;0;2;4;1;1;
202300028286;155630400;A01;1;10;0;2;1;1;1;
202300028286;155630403;C01;1;7;0;2;4;1;1;
202300028287;155630395;A01;2;7;0;2;1;2;1;
202300028287;155630397;B01;2;7;0;2;4;2;1;
202300028288;155630394;A01;1;7;0;2;1;15;1;
202300028289;155630392;A01;1;7;4;0;3;13;0;
202300028290;155630390;A01;2;7;0;2;1;5;1;
202300028290;155630393;B01;1;7;0;2;1;1;1;
202300028291;155630388;A01;1;42;4;0;2;1;1;
202300028292;155630384;A01;1;7;0;2;4;1;1;
202300028292;155630387;B01;1;7;0;2;4;1;1;
202300028292;155630389;C01;1;10;0;2;5;1;1;
202300028292;155630391;D01;1;43;0;2;1;3;1;
202300028293;155630382;A01;1;7;1;2;2;17;0;
202300028293;155630385;B01;1;7;0;2;1;20;0;
202300028294;155630383;A01;1;7;4;2;1;0;1;
202300028294;155630386;B01;1;10;0;0;0;0;1;
202300028295;155630379;A01;3;15;0;2;2;12;1;
202300028295;155630381;B01;1;7;0;2;8;1;1;
202300028296;155630376;A01;1;7;0;2;1;2;1;
202300028296;155630380;B01;1;7;0;2;4;2;1;
202300028297;155630375;A01;1;34;0;2;3;9;1;
202300028297;155630378;B01;1;7;0;2;2;1;1;
202300028298;155630370;D01;1;7;3;0;1;1;1;
202300028298;155630373;A01;1;7;0;2;8;3;1;
202300028298;155630374;B01;1;7;0;2;7;1;1;
202300028298;155630377;C01;1;7;3;2;3;1;2;
202300028299;155630369;A01;1;7;1;2;3;2;1;
202300028300;155630372;A01;1;33;0;1;1;1;1;
202300028301;155630368;B01;1;7;0;2;4;2;1;
202300028301;155630371;A01;1;33;0;2;1;2;1;
202300028302;155630362;B01;2;7;0;2;3;0;1;
202300028302;155630367;A01;1;7;0;2;0;13;1;
202300028303;155630361;A01;2;43;0;2;2;3;1;
202300028303;155630366;B01;2;7;0;2;6;11;1;
202300028304;155630360;C01;1;7;0;2;4;1;1;
202300028304;155630363;B01;1;7;0;2;2;14;1;
202300028304;155630365;A01;1;33;0;2;3;3;1;
202300028305;155630364;A01;2;80;0;1;8;2;3;
202300028306;155630358;A01;2;7;4;0;1;1;1;
202300028307;155630355;B01;1;7;0;2;8;11;1;
202300028307;155630357;A01;1;15;0;2;1;1;1;
202300028308;155630354;A01;2;7;0;1;7;1;1;
202300028309;155630353;A01;3;0;0;2;4;26;-1;
202300028309;155630356;C01;3;7;1;2;1;26;2;
202300028309;155630359;B01;3;7;0;2;1;1;2;
202300028310;155630352;A01;1;7;3;0;1;2;1;
202300028311;155630348;B01;1;32;0;2;4;11;1;
202300028311;155630351;A01;1;32;0;2;2;1;1;
202300028312;155630343;B01;1;7;0;2;2;1;1;
202300028312;155630345;A01;1;7;0;2;5;19;1;
202300028313;155630346;A01;2;7;0;2;2;15;6;
202300028313;155630350;B01;2;2;0;2;1;1;3;
202300028314;155630341;A01;1;7;0;2;1;3;1;
202300028314;155630344;B01;1;7;0;2;4;2;1;
202300028314;155630347;C01;1;7;0;2;5;2;1;
202300028314;155630349;D01;1;7;0;2;6;2;1;
202300028315;155630340;B01;2;33;0;2;3;0;1;
202300028315;155630342;A01;2;7;0;2;2;12;1;
202300028316;155630335;A01;1;43;0;2;2;1;1;
202300028316;155630339;B01;1;7;0;2;8;1;1;
202300028317;155630334;A01;2;43;0;2;7;3;1;
202300028317;155630338;Z01;2;7;0;2;8;11;1;
202300028318;155630337;A01;1;50;0;1;1;17;3;
202300028319;155630333;A01;2;7;0;2;1;12;1;
202300028319;155630336;B01;2;33;0;2;4;1;1;
202300028320;155630331;A01;1;7;4;0;1;1;1;
202300028321;155630326;B01;2;7;0;2;4;2;1;
202300028321;155630328;C01;2;7;0;2;4;2;3;
202300028321;155630332;A01;2;7;0;2;1;2;1;
202300028322;155630324;B01;2;7;0;2;2;2;2;
202300028322;155630327;C01;2;7;0;2;3;2;1;
202300028322;155630330;A01;2;7;0;2;6;1;1;
202300028323;155630325;A01;1;10;0;2;0;1;1;
202300028323;155630329;B01;1;7;0;2;0;16;1;
202300028324;155630320;B01;1;7;0;2;4;23;1;
202300028324;155630322;A01;1;7;0;2;1;1;1;
202300028325;155630319;A01;2;7;0;2;2;1;1;
202300028325;155630323;B01;2;7;0;2;0;0;1;
202300028326;155630317;A01;2;50;0;0;0;1;3;
202300028327;155630311;A01;3;7;0;2;3;13;1;
202300028327;155630313;B01;3;31;0;2;1;1;1;
202300028328;155630310;F01;1;15;0;2;1;1;0;
202300028328;155630312;E01;1;7;0;2;6;1;1;
202300028328;155630315;D01;1;13;0;2;4;1;4;
202300028328;155630316;A01;1;15;0;2;4;1;1;
202300028328;155630318;C01;1;15;0;2;4;1;1;
